2023.04.30;12:19:47;AI Doktor;Welcome, you are now talking to an AI doctor. As I am part of a scientific experiment, I would appreciate it if you could take the time to answer a super short questionnaire at the end of the interview. Tap Speak to ask your question and then tap Send to submit it to me.
2023.04.30;12:20:14;User;!!! Senden geklickt ohne Input !!!
2023.04.30;12:20:17;AI Doktor; Entschuldigung, aber ich spreche nur Englisch. Kannst du mir bitte in Englisch sagen, wie ich dir helfen kann?
2023.04.30;12:20:33;User;Yeah.
2023.04.30;12:20:35;AI Doktor;Ok, wie kann ich dir helfen? Bitte stelle mir eine Frage, die ich medizinisch beantworten kann.
2023.04.30;12:20:37;User;speak
2023.04.30;12:20:39;AI Doktor;Sorry, das verstehe ich nicht. Bitte stelle mir eine medizinische Frage, damit ich dir helfen kann.
2023.04.30;12:21:00;User;hello
2023.04.30;12:21:02;AI Doktor;Hallo. Wie kann ich dir heute helfen? Bitte stelle mir eine medizinische Frage, damit ich dir helfen kann.
2023.04.30;12:21:36;User;!!! Senden geklickt ohne Input !!!
2023.04.30;12:21:38;AI Doktor;Entschuldigung, aber ich spreche nur Englisch. Kannst du mir bitte in Englisch sagen, wie ich dir helfen kann?
2023.04.30;12:21:49;User;!!! Senden geklickt ohne Input !!!
2023.04.30;12:21:52;AI Doktor;Entschuldigung, aber ich spreche nur Englisch. Kannst du mir bitte in Englisch sagen, wie ich dir helfen kann?
