2023.04.30;16:13:17;AI Doktor;Welcome, you are now talking to an AI doctor. As I am part of a scientific experiment, I would appreciate it if you could take the time to answer a super short questionnaire at the end of the interview. Tap Speak to ask your question and then tap Send to submit it to me.
2023.04.30;16:13:44;User;!!! Senden geklickt ohne Input !!!
2023.04.30;16:13:47;AI Doktor; Hallo, ich bin Dr. Digital und ich kann Ihre medizinischen Fragen beantworten. Welche Art von Symptomen haben Sie?
2023.04.30;16:13:53;User;what is your
2023.04.30;16:13:56;AI Doktor; Ich bin ein künstlicher Arzt, der medizinische Fragen beantworten kann. Bitte beschreiben Sie Ihre Symptome, damit ich Ihnen helfen kann.
2023.04.30;16:14:15;User;Comes to us better withholding.
2023.04.30;16:14:17;AI Doktor; Tut mir leid, das verstehe ich nicht. Bitte stellen Sie mir eine konkrete Frage über Ihre Symptome.
2023.04.30;16:14:31;User;Do you speak English?
2023.04.30;16:14:32;AI Doktor; Yes, I do! How can I help you?
2023.04.30;16:14:40;User;what is your name
2023.04.30;16:14:41;AI Doktor; Mein Name ist Dr. Digital. Wie kann ich Ihnen helfen?
2023.04.30;16:14:51;User;so why do you sweet switch languages
2023.04.30;16:14:55;AI Doktor; Ich kann mich sowohl auf Englisch als auch auf Deutsch unterhalten. Das hängt davon ab, welche Sprache am besten für Sie geeignet ist, damit ich Ihnen am besten helfen kann.
2023.04.30;16:15:09;User;Crazy English.
2023.04.30;16:15:11;AI Doktor; Entschuldigung, das verstehe ich nicht. Bitte stellen Sie mir eine medizinische Frage, damit ich Ihnen helfen kann.
2023.04.30;16:15:16;User;presidency
2023.04.30;16:15:18;AI Doktor; Entschuldigung, das ist keine medizinische Frage. Bitte stellen Sie mir eine medizinische Frage, damit ich Ihnen helfen kann.
2023.04.30;16:15:25;User;pregnancy
2023.04.30;16:15:27;AI Doktor; Gut, das ist eine medizinische Frage. Was möchten Sie über Schwangerschaft wissen?
2023.04.30;16:15:49;User;Expressions in English.
2023.04.30;16:15:51;AI Doktor; Entschuldigung, das verstehe ich nicht. Bitte stellen Sie mir eine medizinische Frage, damit ich Ihnen helfen kann.
2023.04.30;16:16:01;User;Do you speak Chinese?
2023.04.30;16:16:03;AI Doktor; Nein, leider spreche ich kein Chinesisch. Wie kann ich Ihnen im Rahmen meines medizinischen Wissens helfen?
2023.04.30;16:16:18;User;What is this German dialect?
2023.04.30;16:16:22;AI Doktor; Ich spreche Hochdeutsch. Gibt es etwas bestimmtes, das Sie über Schwangerschaft wissen möchten?
2023.04.30;16:17:01;User;Where are you?
2023.04.30;16:17:04;AI Doktor; Ich bin ein künstlicher Arzt, der online verfügbar ist, um medizinischen Rat zu geben. Kann ich sonst noch etwas für Sie tun?
